"lon","lat","X","Y","polygon","unicode","prov","dist","loc","viv","loc_num","block","uniblock"
-71.5910590342408,-16.4485627519669,223325.729725,8179673.799814,11,"1.24.1.196",1,24,"1","196",1,"12","1.24.1.12"
-71.591101098396,-16.4485047253778,223321.153186,8179680.166626,11,"1.24.1.197",1,24,"1","197",1,"12","1.24.1.12"
-71.5912745992499,-16.4484531044582,223302.542772,8179685.644282,11,"1.24.1.198",1,24,"1","198",1,"12","1.24.1.12"
-71.5914248366214,-16.4484099672473,223286.429901,8179690.214504,11,"1.24.1.199",1,24,"1","199",1,"12","1.24.1.12"
-71.5913990836004,-16.448298610696,223289.023408,8179702.578583,11,"1.24.1.200",1,24,"1","200",1,"12","1.24.1.12"
-71.5913461389935,-16.4482009563161,223294.541568,8179713.462859,11,"1.24.1.201",1,24,"1","201",1,"12","1.24.1.12"
-71.5912789050022,-16.4480907053819,223301.568573,8179725.761322,11,"1.24.1.202",1,24,"1","202",1,"12","1.24.1.12"
-71.591216973979,-16.4481042666323,223308.20466,8179724.344682,11,"1.24.1.203",1,24,"1","203",1,"12","1.24.1.12"
-71.591131477021,-16.448117869759,223317.358642,8179722.955667,11,"1.24.1.204",1,24,"1","204",1,"12","1.24.1.12"
-71.5910740498671,-16.4481462321262,223323.534521,8179719.894155,11,"1.24.1.205",1,24,"1","205",1,"12","1.24.1.12"
-71.5908704856135,-16.448180495753,223345.332371,8179716.379341,11,"1.24.1.206",1,24,"1","206",1,"12","1.24.1.12"
-71.5907918434108,-16.4481971366227,223353.758277,8179714.644605,11,"1.24.1.207",1,24,"1","207",1,"12","1.24.1.12"
-71.5906778059855,-16.4482127449672,223365.964416,8179713.072632,11,"1.24.1.208",1,24,"1","208",1,"12","1.24.1.12"
-71.5905321112066,-16.4479161672361,223381.110102,8179746.10758,12,"1.24.1.209",1,24,"1","209",1,"13","1.24.1.13"
-71.5907127833445,-16.4480291641423,223361.966961,8179733.349857,12,"1.24.1.210",1,24,"1","210",1,"13","1.24.1.13"
-71.5908195353324,-16.448020317394,223350.548793,8179734.183194,12,"1.24.1.211",1,24,"1","211",1,"13","1.24.1.13"
-71.5909368635553,-16.4479731817123,223337.946319,8179739.241197,12,"1.24.1.212",1,24,"1","212",1,"13","1.24.1.13"
-71.5911906843233,-16.4479341245477,223310.772123,8179743.217918,12,"1.24.1.213",1,24,"1","213",1,"13","1.24.1.13"
-71.5911411114181,-16.4478471400018,223315.945203,8179752.91626,12,"1.24.1.214",1,24,"1","214",1,"13","1.24.1.13"
-71.5910720409188,-16.4477642550646,223323.207274,8179762.187406,12,"1.24.1.215",1,24,"1","215",1,"13","1.24.1.13"
-71.5910682665192,-16.4476936923273,223323.510439,8179770.00491,12,"1.24.1.216",1,24,"1","216",1,"13","1.24.1.13"
-71.5910671136196,-16.4476637914423,223323.5912,8179773.316957,12,"1.24.1.216A",1,24,"1","216A",1,"13","1.24.1.13"
-71.5910046062623,-16.4475703915622,223330.137143,8179783.743274,12,"1.24.1.217",1,24,"1","217",1,"13","1.24.1.13"
-71.5908881633885,-16.4475949961797,223342.61309,8179781.178581,12,"1.24.1.218",1,24,"1","218",1,"13","1.24.1.13"
-71.5908029641154,-16.4476146070638,223351.743807,8179779.123994,12,"1.24.1.219",1,24,"1","219",1,"13","1.24.1.13"
-71.5906221866897,-16.4476467701117,223371.104127,8179775.810519,12,"1.24.1.220",1,24,"1","220",1,"13","1.24.1.13"
-71.591346742322,-16.4475474549886,223293.549932,8179785.814292,13,"1.24.1.221",1,24,"1","221",1,"14","1.24.1.14"
-71.5915613238529,-16.4477448809906,223270.903623,8179763.662509,13,"1.24.1.222",1,24,"1","222",1,"14","1.24.1.14"
-71.5916775632384,-16.4477388339152,223258.475744,8179764.172844,13,"1.24.1.223",1,24,"1","223",1,"14","1.24.1.14"
-71.5917789952149,-16.4477096492753,223247.597091,8179767.26512,13,"1.24.1.224",1,24,"1","224",1,"14","1.24.1.14"
-71.5917413385913,-16.4476474849208,223251.532207,8179774.199201,13,"1.24.1.225",1,24,"1","225",1,"14","1.24.1.14"
-71.5916827828047,-16.4475010112732,223257.580615,8179790.496185,13,"1.24.1.226",1,24,"1","226",1,"14","1.24.1.14"
-71.5918983175087,-16.4474749570215,223234.51536,8179793.085631,14,"1.24.1.227",1,24,"1","227",1,"15","1.24.1.15"
-71.5919244496418,-16.4475893339684,223231.885644,8179780.386622,14,"1.24.1.228",1,24,"1","228",1,"15","1.24.1.15"
-71.5919767344997,-16.4477064300434,223226.465569,8179767.350748,14,"1.24.1.229",1,24,"1","229",1,"15","1.24.1.15"
-71.5921416061002,-16.4477776338179,223208.951331,8179759.241638,14,"1.24.1.230",1,24,"1","230",1,"15","1.24.1.15"
-71.5921018440163,-16.4478097371267,223213.24517,8179755.741782,14,"1.24.1.231",1,24,"1","231",1,"15","1.24.1.15"
-71.5920212905012,-16.4478127390379,223221.855963,8179755.519746,14,"1.24.1.232",1,24,"1","232",1,"15","1.24.1.15"
-71.5919375942899,-16.4478418268433,223230.839547,8179752.413916,14,"1.24.1.233",1,24,"1","233",1,"15","1.24.1.15"
-71.5918654080351,-16.4478679051834,223238.589106,8179749.625512,14,"1.24.1.234",1,24,"1","234",1,"15","1.24.1.15"
-71.5917796244549,-16.4478929781106,223247.790007,8179746.96704,14,"1.24.1.235",1,24,"1","235",1,"15","1.24.1.15"
-71.5916928854279,-16.4479169689487,223257.091452,8179744.429677,14,"1.24.1.236",1,24,"1","236",1,"15","1.24.1.15"
-71.5916221924297,-16.4479597692527,223264.705188,8179739.787851,14,"1.24.1.237",1,24,"1","237",1,"15","1.24.1.15"
-71.5915369844941,-16.4479925847876,223273.855562,8179736.27136,14,"1.24.1.238",1,24,"1","238",1,"15","1.24.1.15"
-71.5914357447042,-16.4479963288728,223284.677565,8179735.995456,14,"1.24.1.239",1,24,"1","239",1,"15","1.24.1.15"
-71.5916022756656,-16.4483460752852,223267.381288,8179697.045326,14,"1.24.1.240",1,24,"1","240",1,"15","1.24.1.15"
-71.5917017624312,-16.4483052599205,223256.693995,8179701.427959,14,"1.24.1.241",1,24,"1","241",1,"15","1.24.1.15"
-71.5917955055176,-16.4482644094446,223246.620315,8179705.82234,14,"1.24.1.242",1,24,"1","242",1,"15","1.24.1.15"
-71.5919652404155,-16.4482041846533,223228.400003,8179712.257671,14,"1.24.1.243",1,24,"1","243",1,"15","1.24.1.15"
-71.5920649687498,-16.4481135745359,223217.616214,8179722.152974,14,"1.24.1.244",1,24,"1","244",1,"15","1.24.1.15"
-71.5921687730838,-16.4481140691994,223206.526226,8179721.956039,14,"1.24.1.245",1,24,"1","245",1,"15","1.24.1.15"
-71.5922393395719,-16.4481131084155,223198.985378,8179721.965762,14,"1.24.1.245A",1,24,"1","245A",1,"15","1.24.1.15"
-71.5922826145217,-16.4480802533624,223194.315153,8179725.544032,14,"1.24.1.246",1,24,"1","246",1,"15","1.24.1.15"
-71.5923763593074,-16.4480602770204,223184.270891,8179727.627309,14,"1.24.1.247",1,24,"1","247",1,"15","1.24.1.15"
-71.5924614005229,-16.4480151023972,223175.120769,8179732.512327,14,"1.24.1.248",1,24,"1","248",1,"15","1.24.1.15"
-71.592589014474,-16.4478972173124,223161.318861,8179745.389155,14,"1.24.1.249",1,24,"1","249",1,"15","1.24.1.15"
-71.5925464069047,-16.4475595658272,223165.391884,8179782.83056,14,"1.24.1.250",1,24,"1","250",1,"15","1.24.1.15"
-71.5925750512836,-16.4474224220501,223162.136779,8179797.97518,14,"1.24.1.251",1,24,"1","251",1,"15","1.24.1.15"
-71.5925039415402,-16.4474386872596,223169.757421,8179796.271782,14,"1.24.1.252",1,24,"1","252",1,"15","1.24.1.15"
-71.592431000183,-16.4474393991239,223177.55168,8179796.292877,14,"1.24.1.253",1,24,"1","253",1,"15","1.24.1.15"
-71.5923425014251,-16.4474228369021,223186.983615,8179798.247776,14,"1.24.1.254",1,24,"1","254",1,"15","1.24.1.15"
-71.5922500078627,-16.4474668654892,223196.92836,8179793.499839,14,"1.24.1.255",1,24,"1","255",1,"15","1.24.1.15"
-71.5921729868834,-16.4474262411433,223205.09983,8179798.103044,14,"1.24.1.256",1,24,"1","256",1,"15","1.24.1.15"
-71.5921151276624,-16.4474270260812,223211.282776,8179798.095381,14,"1.24.1.257",1,24,"1","257",1,"15","1.24.1.15"
-71.5920126433715,-16.4474476626516,223222.261753,8179795.950959,14,"1.24.1.258",1,24,"1","258",1,"15","1.24.1.15"
-71.5931684890744,-16.4476505572388,223099.056181,8179771.904242,15,"1.24.1.259",1,24,"1","259",1,"16","1.24.1.16"
-71.5931287961869,-16.4477264296889,223103.404792,8179763.558413,15,"1.24.1.260",1,24,"1","260",1,"16","1.24.1.16"
-71.5931115792042,-16.4477911794326,223105.336226,8179756.413239,15,"1.24.1.261",1,24,"1","261",1,"16","1.24.1.16"
-71.5930538172176,-16.4478506402396,223111.592079,8179749.909179,15,"1.24.1.263",1,24,"1","263",1,"16","1.24.1.16"
-71.5930699166166,-16.4480414374836,223110.142861,8179728.763022,15,"1.24.1.264",1,24,"1","264",1,"16","1.24.1.16"
-71.5929770300141,-16.4480613304578,223120.095327,8179726.687833,15,"1.24.1.265",1,24,"1","265",1,"16","1.24.1.16"
-71.5929210039918,-16.4481266338633,223126.173988,8179719.53453,15,"1.24.1.266",1,24,"1","266",1,"16","1.24.1.16"
-71.5928118078446,-16.4481784486966,223137.914313,8179713.947453,15,"1.24.1.267",1,24,"1","267",1,"16","1.24.1.16"
-71.5927467638458,-16.4482023445752,223144.897684,8179711.390929,15,"1.24.1.268",1,24,"1","268",1,"16","1.24.1.16"
-71.5926848287875,-16.4482020786359,223151.514588,8179711.505218,15,"1.24.1.269",1,24,"1","269",1,"16","1.24.1.16"
-71.5926231485323,-16.4482147568416,223158.122642,8179710.186046,15,"1.24.1.270",1,24,"1","270",1,"16","1.24.1.16"
-71.5925482767566,-16.4482365475518,223166.153042,8179707.876053,15,"1.24.1.271",1,24,"1","271",1,"16","1.24.1.16"
-71.5925683705151,-16.4482931757298,223164.086563,8179701.578946,15,"1.24.1.272",1,24,"1","272",1,"16","1.24.1.16"
-71.5925927790242,-16.448333288277,223161.535644,8179697.104454,15,"1.24.1.272A",1,24,"1","272A",1,"16","1.24.1.16"
-71.5926188357695,-16.448372488855,223158.807331,8179692.728673,15,"1.24.1.273",1,24,"1","273",1,"16","1.24.1.16"
-71.5926619055723,-16.4484476131549,223154.312303,8179684.352294,15,"1.24.1.274",1,24,"1","274",1,"16","1.24.1.16"
-71.5927132706382,-16.4485462244934,223148.964337,8179673.364185,15,"1.24.1.275",1,24,"1","275",1,"16","1.24.1.16"
-71.5927693296007,-16.4486906677757,223143.179937,8179657.295364,15,"1.24.1.276",1,24,"1","276",1,"16","1.24.1.16"
-71.5928656326495,-16.4488219992042,223133.077177,8179642.623082,15,"1.24.1.277",1,24,"1","277",1,"16","1.24.1.16"
-71.5929773257401,-16.4488324332801,223121.158485,8179641.314848,15,"1.24.1.278",1,24,"1","278",1,"16","1.24.1.16"
-71.5930874198037,-16.4488146639456,223109.370593,8179643.131336,15,"1.24.1.279",1,24,"1","279",1,"16","1.24.1.16"
-71.5933219243766,-16.4487243256211,223084.187391,8179652.811818,15,"1.24.1.280",1,24,"1","280",1,"16","1.24.1.16"
-71.5934365058585,-16.4486691527738,223071.866929,8179658.763266,15,"1.24.1.281",1,24,"1","281",1,"16","1.24.1.16"
-71.5934956195152,-16.448652885946,223065.528005,8179660.483241,15,"1.24.1.282",1,24,"1","282",1,"16","1.24.1.16"
-71.5935438863902,-16.448614557958,223060.316645,8179664.660579,15,"1.24.1.283",1,24,"1","283",1,"16","1.24.1.16"
-71.5935159608331,-16.447840335945,223062.200872,8179750.416798,15,"1.24.1.284",1,24,"1","284",1,"16","1.24.1.16"
-71.5933615402232,-16.4477488248861,223078.569622,8179760.760035,15,"1.24.1.285",1,24,"1","285",1,"16","1.24.1.16"
-71.5939427940577,-16.4484474508306,223017.459174,8179682.615146,16,"1.24.1.286",1,24,"1","286",1,"17","1.24.1.17"
-71.5940011237402,-16.4484907484181,223011.288597,8179677.741508,16,"1.24.1.287",1,24,"1","287",1,"17","1.24.1.17"
-71.5941378505256,-16.44851441617,222996.714024,8179674.933729,16,"1.24.1.288",1,24,"1","288",1,"17","1.24.1.17"
-71.5942994270013,-16.4487142299576,222979.734667,8179652.589866,16,"1.24.1.289",1,24,"1","289",1,"17","1.24.1.17"
-71.6000025006109,-16.4496210486963,222371.696194,8179544.36473,17,"1.24.1.290",1,24,"1","290",1,"18","1.24.1.18"
-71.6001328015482,-16.4496453514702,222357.809182,8179541.495016,17,"1.24.1.290A",1,24,"1","290A",1,"18","1.24.1.18"
-71.5988301686018,-16.4505100237857,222498.215519,8179447.551808,18,"1.24.1.291",1,24,"1","291",1,"19","1.24.1.19"
-71.5988004968365,-16.4503773678006,222501.196911,8179462.279612,18,"1.24.1.291A",1,24,"1","291A",1,"19","1.24.1.19"
-71.59632762403,-16.4488142910395,222763.179959,8179638.730277,19,"1.24.1.292",1,24,"1","292",1,"20","1.24.1.20"
-71.5954824662923,-16.4489078090297,222853.611329,8179629.535678,20,"1.24.1.293",1,24,"1","293",1,"21","1.24.1.21"
-71.5952977651733,-16.4489352880903,222873.384226,8179626.746626,20,"1.24.1.294",1,24,"1","294",1,"21","1.24.1.21"
-71.5951999105851,-16.4489611057438,222883.875896,8179624.022411,20,"1.24.1.295",1,24,"1","295",1,"21","1.24.1.21"
-71.5933474118673,-16.4488381428579,223081.625872,8179640.175624,21,"1.24.1.296",1,24,"1","296",1,"22","1.24.1.22"
-71.5933781887395,-16.4488683026656,223078.380437,8179636.794309,21,"1.24.1.297",1,24,"1","297",1,"22","1.24.1.22"
-71.5933879028859,-16.4489010705111,223077.389089,8179633.153108,21,"1.24.1.297A",1,24,"1","297A",1,"22","1.24.1.22"
-71.5933994082479,-16.4489321904958,223076.204024,8179629.691894,21,"1.24.1.297B",1,24,"1","297B",1,"22","1.24.1.22"
-71.5934117936625,-16.44895661581,223074.915427,8179626.970675,21,"1.24.1.297C",1,24,"1","297C",1,"22","1.24.1.22"
-71.5933783778867,-16.4490887898271,223078.673318,8179612.382826,21,"1.24.1.298",1,24,"1","298",1,"22","1.24.1.22"
-71.5933350458137,-16.449098246369,223083.316423,8179611.395224,21,"1.24.1.298A",1,24,"1","298A",1,"22","1.24.1.22"
-71.5932999292663,-16.4490510315491,223087.001296,8179616.67073,21,"1.24.1.298B",1,24,"1","298B",1,"22","1.24.1.22"
-71.593277470226,-16.4490102616573,223089.34297,8179621.215341,21,"1.24.1.298C",1,24,"1","298C",1,"22","1.24.1.22"
-71.5932623244733,-16.4489754050485,223090.911676,8179625.095242,21,"1.24.1.299",1,24,"1","299",1,"22","1.24.1.22"
-71.5932746741606,-16.4488940770717,223089.476732,8179634.082541,21,"1.24.1.300",1,24,"1","300",1,"22","1.24.1.22"
-71.5932102736282,-16.4492332637304,223096.839022,8179596.617757,21,"1.24.1.301",1,24,"1","301",1,"22","1.24.1.22"
-71.5933086277119,-16.4496547210599,223086.929167,8179549.821361,21,"1.24.1.302",1,24,"1","302",1,"22","1.24.1.22"
-71.5934145767834,-16.4498628237384,223075.90493,8179526.636095,21,"1.24.1.303",1,24,"1","303",1,"22","1.24.1.22"
-71.5936930899957,-16.44984599177,223046.124282,8179528.117951,21,"1.24.1.304",1,24,"1","304",1,"22","1.24.1.22"
-71.5935687559692,-16.4499713910003,223059.586394,8179514.404781,21,"1.24.1.305",1,24,"1","305",1,"22","1.24.1.22"
-71.5934116613568,-16.4499322197076,223076.314967,8179518.956918,21,"1.24.1.306",1,24,"1","306",1,"22","1.24.1.22"
-71.5934363018871,-16.4500113859393,223073.794763,8179510.158265,21,"1.24.1.307",1,24,"1","307",1,"22","1.24.1.22"
-71.5934842218752,-16.4500754426846,223068.765898,8179503.000554,21,"1.24.1.308",1,24,"1","308",1,"22","1.24.1.22"
-71.5935322279956,-16.4501521362998,223063.74578,8179494.443632,21,"1.24.1.309",1,24,"1","309",1,"22","1.24.1.22"
-71.5935832404199,-16.4502359539015,223058.414588,8179485.093856,21,"1.24.1.310",1,24,"1","310",1,"22","1.24.1.22"
-71.5942237933082,-16.45051581556,222990.374696,8179453.23097,22,"1.24.1.311",1,24,"1","311",1,"23","1.24.1.23"
-71.5932997192408,-16.4508625187435,223089.5961,8179416.112309,22,"1.24.1.312",1,24,"1","312",1,"23","1.24.1.23"
-71.593180523819,-16.450216886601,223101.414232,8179487.756778,23,"1.24.1.313",1,24,"1","313",1,"24","1.24.1.24"
-71.592839954225,-16.449841686082,223137.268384,8179529.763724,24,"1.24.1.314",1,24,"1","314",1,"25","1.24.1.25"
-71.5929701965861,-16.4497914107877,223123.281729,8179535.1515,24,"1.24.1.315",1,24,"1","315",1,"25","1.24.1.25"
-71.5930691192101,-16.4497385477587,223112.637637,8179540.868685,24,"1.24.1.316",1,24,"1","316",1,"25","1.24.1.25"
-71.5927366350639,-16.4495667321566,223147.916792,8179560.346775,24,"1.24.1.317",1,24,"1","317",1,"25","1.24.1.25"
-71.5927453845313,-16.4496730758584,223147.132961,8179548.560956,24,"1.24.1.318",1,24,"1","318",1,"25","1.24.1.25"
-71.5926442235366,-16.449455508514,223157.632282,8179572.787492,25,"1.24.1.319",1,24,"1","319",1,"26","1.24.1.26"
-71.5928886017341,-16.4493324061064,223131.347755,8179586.08196,25,"1.24.1.320",1,24,"1","320",1,"26","1.24.1.26"
-71.5927092371108,-16.44913310542,223150.22843,8179608.393251,25,"1.24.1.321",1,24,"1","321",1,"26","1.24.1.26"
-71.5925957323099,-16.4491544409318,223162.385768,8179606.186587,25,"1.24.1.322",1,24,"1","322",1,"26","1.24.1.26"
-71.5924959811487,-16.4491844477411,223173.085949,8179603.001035,25,"1.24.1.323",1,24,"1","323",1,"26","1.24.1.26"
-71.592524621077,-16.4492505408858,223170.119833,8179595.644307,25,"1.24.1.324",1,24,"1","324",1,"26","1.24.1.26"
-71.5925500564801,-16.4493257366748,223167.509017,8179587.28417,25,"1.24.1.325",1,24,"1","325",1,"26","1.24.1.26"
-71.5925694293057,-16.4493778689185,223165.513198,8179581.485815,25,"1.24.1.326",1,24,"1","326",1,"26","1.24.1.26"
-71.5924137250541,-16.4490505935691,223181.684328,8179617.93336,26,"1.24.1.327",1,24,"1","327",1,"27","1.24.1.27"
-71.5924816000966,-16.4490020457631,223174.363525,8179623.215348,26,"1.24.1.328",1,24,"1","328",1,"27","1.24.1.27"
-71.592559472479,-16.448973402603,223166.002839,8179626.279897,26,"1.24.1.329",1,24,"1","329",1,"27","1.24.1.27"
-71.5926617127014,-16.4489400715154,223155.03199,8179629.830085,26,"1.24.1.330",1,24,"1","330",1,"27","1.24.1.27"
-71.5926013816035,-16.4488313981949,223161.323608,8179641.944488,26,"1.24.1.331",1,24,"1","331",1,"27","1.24.1.27"
-71.592559456463,-16.4487437063757,223165.678489,8179651.71071,26,"1.24.1.332",1,24,"1","332",1,"27","1.24.1.27"
-71.5924460026149,-16.4487573543872,223177.819492,8179650.355085,26,"1.24.1.333",1,24,"1","333",1,"27","1.24.1.27"
-71.5923221349801,-16.4487881688364,223191.097486,8179647.113138,26,"1.24.1.334",1,24,"1","334",1,"27","1.24.1.27"
-71.5923492917412,-16.4488524585043,223188.28726,8179639.958118,26,"1.24.1.335",1,24,"1","335",1,"27","1.24.1.27"
-71.592383622595,-16.4489318677905,223184.732003,8179631.119304,26,"1.24.1.336",1,24,"1","336",1,"27","1.24.1.27"
-71.5922370837985,-16.4486805766788,223200.031806,8179659.141685,27,"1.24.1.337",1,24,"1","337",1,"28","1.24.1.28"
-71.5923404841435,-16.4486371164609,223188.922623,8179663.811748,27,"1.24.1.338",1,24,"1","338",1,"28","1.24.1.28"
-71.5924475178641,-16.4486038125586,223177.439654,8179667.352374,27,"1.24.1.339",1,24,"1","339",1,"28","1.24.1.28"
-71.5924976020206,-16.448540737751,223171.999028,8179674.267088,27,"1.24.1.340",1,24,"1","340",1,"28","1.24.1.28"
-71.5923774759635,-16.4482996566697,223184.491354,8179701.122894,27,"1.24.1.341",1,24,"1","341",1,"28","1.24.1.28"
-71.5923168628573,-16.4483178475926,223190.993209,8179699.191911,27,"1.24.1.342",1,24,"1","342",1,"28","1.24.1.28"
-71.5922526663316,-16.448330355855,223197.869858,8179697.89499,27,"1.24.1.343",1,24,"1","343",1,"28","1.24.1.28"
-71.5921812815653,-16.4483576745686,223205.535533,8179694.968175,27,"1.24.1.344",1,24,"1","344",1,"28","1.24.1.28"
-71.5921373354464,-16.4483719034693,223210.251025,8179693.453014,27,"1.24.1.344A",1,24,"1","344A",1,"28","1.24.1.28"
-71.5920993272483,-16.4483929865423,223214.341823,8179691.170861,27,"1.24.1.345",1,24,"1","345",1,"28","1.24.1.28"
-71.5919729250824,-16.4484614374407,223227.94404,8179683.765447,28,"1.24.1.346",1,24,"1","346",1,"29","1.24.1.29"
-71.5918888777916,-16.4484843869776,223236.956394,8179681.339696,28,"1.24.1.347",1,24,"1","347",1,"29","1.24.1.29"
-71.5918239023798,-16.4485049758423,223243.927717,8179679.149186,28,"1.24.1.348",1,24,"1","348",1,"29","1.24.1.29"
-71.5917720094989,-16.4485379868843,223249.518903,8179675.565438,28,"1.24.1.349",1,24,"1","349",1,"29","1.24.1.29"
-71.5916967627428,-16.4485687407002,223257.602057,8179672.263579,28,"1.24.1.350",1,24,"1","350",1,"29","1.24.1.29"
-71.5917425113565,-16.4487080883981,223252.911928,8179656.773075,28,"1.24.1.351",1,24,"1","351",1,"29","1.24.1.29"
-71.5918097431424,-16.4488045331335,223245.865621,8179646.003143,28,"1.24.1.352",1,24,"1","352",1,"29","1.24.1.29"
-71.5918830998715,-16.448795845458,223238.015722,8179646.864536,28,"1.24.1.353",1,24,"1","353",1,"29","1.24.1.29"
-71.5919318103452,-16.4487595656422,223232.759916,8179650.81454,28,"1.24.1.354",1,24,"1","354",1,"29","1.24.1.29"
-71.592006732366,-16.4487425466757,223224.730952,8179652.596182,28,"1.24.1.355",1,24,"1","355",1,"29","1.24.1.29"
-71.5920710112747,-16.4487129404748,223217.821252,8179655.785992,28,"1.24.1.356",1,24,"1","356",1,"29","1.24.1.29"
-71.5921060146097,-16.4488707648985,223214.305424,8179638.264544,29,"1.24.1.357",1,24,"1","357",1,"30","1.24.1.30"
-71.5919996917668,-16.4489114314833,223225.722868,8179633.90777,29,"1.24.1.358",1,24,"1","358",1,"30","1.24.1.30"
-71.591883045267,-16.448955555461,223238.24821,8179629.182344,29,"1.24.1.359",1,24,"1","359",1,"30","1.24.1.30"
-71.5919292008329,-16.4490247556011,223233.415076,8179621.45765,29,"1.24.1.360",1,24,"1","360",1,"30","1.24.1.30"
-71.5919873359144,-16.4490907945235,223227.297546,8179614.066542,29,"1.24.1.361",1,24,"1","361",1,"30","1.24.1.30"
-71.5920181695365,-16.4491738521807,223224.121109,8179604.828596,29,"1.24.1.362",1,24,"1","362",1,"30","1.24.1.30"
-71.5921174911546,-16.449144940841,223213.468387,8179607.893477,29,"1.24.1.363",1,24,"1","363",1,"30","1.24.1.30"
-71.5922395016022,-16.4491124462738,223200.386461,8179611.323992,29,"1.24.1.364",1,24,"1","364",1,"30","1.24.1.30"
-71.5922304239936,-16.449053337121,223201.272431,8179617.880687,29,"1.24.1.365",1,24,"1","365",1,"30","1.24.1.30"
-71.5921969307115,-16.4489812571211,223204.748605,8179625.90689,29,"1.24.1.366",1,24,"1","366",1,"30","1.24.1.30"
-71.592152773301,-16.4489219529948,223209.382291,8179632.533219,29,"1.24.1.367",1,24,"1","367",1,"30","1.24.1.30"
-71.5922946047352,-16.449271555367,223194.724989,8179593.632773,30,"1.24.1.368",1,24,"1","368",1,"31","1.24.1.31"
-71.5921942573193,-16.4493104633043,223205.501495,8179589.462535,30,"1.24.1.369",1,24,"1","369",1,"31","1.24.1.31"
-71.5920986836053,-16.4493569742224,223215.778759,8179584.443992,30,"1.24.1.370",1,24,"1","370",1,"31","1.24.1.31"
-71.5921780840996,-16.4496098934748,223207.654471,8179556.333319,30,"1.24.1.371",1,24,"1","371",1,"31","1.24.1.31"
-71.5924402204023,-16.4495176779907,223179.516545,8179566.183872,30,"1.24.1.372",1,24,"1","372",1,"31","1.24.1.31"
