"","UNICODE","NRO_DENUNCIA","D","L","X","Y","id_manz","rocFAstatus","infFAstatus","INSP_POSITIVA","INSP_COMPLETA","DIA_INSP","MES_INSP","ANIO_INSP","infestedRV","complete","DIA_ROC","MES_ROC","ANIO_ROC","VisitVig","PosVig","PosVigNegFA","PosVigNoFA","PosVigPosFA","YearLastAFII","ageAP","TYPO_DENUNCIA","FECHA_ROC","FECHA_INSP","FECHA_VISIT","ANIO_VISIT","firstControl","firstControlBlock","DateFirstSpray","histTreat","TimeSinceFirst","codeLoc","focus"
"2499","1.7.7A.64",474,7,"7A",226429.116007,8179683.644692,"73-7",2,0,0,1,20,2,2012,0,1,29,5,2012,TRUE,FALSE,FALSE,FALSE,FALSE,4,8,1,2012-05-29,2012-02-20,2012-05-29,2012,TRUE,TRUE,2012-05-29,0,0,"1.7.7A",TRUE
"2503","1.7.7A.65",474,7,"7A",226417.7927,8179693.179955,"73-7",2,0,0,0,0,0,0,0,1,29,5,2012,TRUE,FALSE,FALSE,FALSE,FALSE,4,8,1,2012-05-29,NA,2012-05-29,2012,TRUE,TRUE,2012-05-29,0,0,"1.7.7A",TRUE
"2491","1.7.7A.62",474,7,"7A",226442.08663,8179672.513829,"73-7",2,0,0,0,0,0,0,0,1,30,5,2012,TRUE,FALSE,FALSE,FALSE,FALSE,4,8,1,2012-05-30,NA,2012-05-30,2012,TRUE,TRUE,2012-05-29,0,1,"1.7.7A",TRUE
"2506","1.7.7A.66",474,7,"7A",226429.76829,8179669.131863,"73-7",1,0,1,1,20,2,2012,1,1,30,5,2012,TRUE,TRUE,TRUE,FALSE,FALSE,4,8,1,2012-05-30,2012-02-20,2012-05-30,2012,TRUE,TRUE,2012-05-29,0,1,"1.7.7A",TRUE
"2514","1.7.7A.67B",474,7,"7A",226422.48965,8179663.901931,"73-7",0,0,0,0,0,0,0,0,1,30,5,2012,TRUE,FALSE,FALSE,FALSE,FALSE,4,8,1,2012-05-30,NA,2012-05-30,2012,TRUE,TRUE,2012-05-29,0,1,"1.7.7A",TRUE
"2492","1.7.7A.62",516,7,"7A",226442.08663,8179672.513829,"73-7",2,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,8,1,NA,NA,NA,0,FALSE,FALSE,2012-05-29,1,NA,"1.7.7A",TRUE
"2493","1.7.7A.62",524,7,"7A",226442.08663,8179672.513829,"73-7",2,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,8,1,NA,NA,NA,0,FALSE,FALSE,2012-05-29,1,NA,"1.7.7A",TRUE
"2494","1.7.7A.63",459,7,"7A",226436.003849,8179676.456777,"73-7",1,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,8,1,NA,NA,NA,0,FALSE,FALSE,2012-05-29,1,NA,"1.7.7A",TRUE
"2500","1.7.7A.64",516,7,"7A",226429.116007,8179683.644692,"73-7",2,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,8,1,NA,NA,NA,0,FALSE,FALSE,2012-05-29,1,NA,"1.7.7A",TRUE
"2502","1.7.7A.65",459,7,"7A",226417.7927,8179693.179955,"73-7",2,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,8,1,NA,NA,NA,0,FALSE,FALSE,2012-05-29,1,NA,"1.7.7A",TRUE
"2507","1.7.7A.67",459,7,"7A",226422.48965,8179663.901931,"73-7",2,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,8,1,NA,NA,NA,0,FALSE,FALSE,2012-05-29,1,NA,"1.7.7A",TRUE
"2508","1.7.7A.67",474,7,"7A",226422.48965,8179663.901931,"73-7",2,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,8,1,NA,NA,NA,0,FALSE,TRUE,2012-05-29,1,NA,"1.7.7A",TRUE
"2509","1.7.7A.67",516,7,"7A",226422.48965,8179663.901931,"73-7",2,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,8,1,NA,NA,NA,0,FALSE,FALSE,2012-05-29,1,NA,"1.7.7A",TRUE
"2510","1.7.7A.67A",459,7,"7A",226422.48965,8179663.901931,"73-7",1,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,8,1,NA,NA,NA,0,FALSE,FALSE,2012-05-29,1,NA,"1.7.7A",TRUE
"2511","1.7.7A.67A",474,7,"7A",226422.48965,8179663.901931,"73-7",1,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,8,1,NA,NA,NA,0,FALSE,TRUE,2012-05-29,1,NA,"1.7.7A",TRUE
"2512","1.7.7A.67A",516,7,"7A",226422.48965,8179663.901931,"73-7",1,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,8,1,NA,NA,NA,0,FALSE,FALSE,2012-05-29,1,NA,"1.7.7A",TRUE
"2515","1.7.7A.67B",516,7,"7A",226422.48965,8179663.901931,"73-7",0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,8,1,NA,NA,NA,0,FALSE,FALSE,2012-05-29,1,NA,"1.7.7A",TRUE
"2516","1.7.7A.67B",524,7,"7A",226422.48965,8179663.901931,"73-7",0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,8,1,NA,NA,NA,0,FALSE,FALSE,2012-05-29,1,NA,"1.7.7A",TRUE
"2517","1.7.7A.69A",0,7,"7A",226402.79317,8179691.470798,"74-7",2,1,0,0,0,0,0,0,1,27,5,2006,TRUE,FALSE,FALSE,FALSE,FALSE,4,2,0,2006-05-27,NA,2006-05-27,2006,TRUE,TRUE,2006-05-27,0,0,"1.7.7A",TRUE
"218","1.13.75.436",286,13,"75",231918.534379,8183220.101467,"752-13",1,0,0,1,13,12,2010,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,8,2,1,NA,2010-12-13,2010-12-13,2010,FALSE,TRUE,2011-06-22,1,-191,"1.13.75",TRUE
"231","1.13.75.441",294,13,"75",231902.907308,8183187.810963,"752-13",0,0,0,1,14,12,2010,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,8,2,1,NA,2010-12-14,2010-12-14,2010,FALSE,TRUE,2011-06-22,1,-190,"1.13.75",TRUE
"232","1.13.75.442",294,13,"75",231894.058541,8183183.346567,"752-13",2,1,0,1,20,12,2010,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,8,2,1,NA,2010-12-20,2010-12-20,2010,FALSE,TRUE,2011-06-22,1,-184,"1.13.75",TRUE
"234","1.13.75.444",294,13,"75",231875.722556,8183177.293931,"752-13",2,0,0,1,23,12,2010,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,8,2,1,NA,2010-12-23,2010-12-23,2010,FALSE,TRUE,2011-06-22,1,-181,"1.13.75",TRUE
"205","1.13.75.429",294,13,"75",231852.932927,8183211.340595,"752-13",2,0,0,1,10,1,2011,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,8,3,1,NA,2011-01-10,2011-01-10,2011,FALSE,TRUE,2011-06-22,1,-163,"1.13.75",TRUE
"207","1.13.75.430",294,13,"75",231861.861177,8183215.006068,"752-13",2,0,0,1,10,1,2011,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,8,3,1,NA,2011-01-10,2011-01-10,2011,FALSE,TRUE,2011-06-22,1,-163,"1.13.75",TRUE
"225","1.13.75.439",294,13,"75",231920.749696,8183199.298395,"752-13",0,0,0,1,10,1,2011,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,8,3,1,NA,2011-01-10,2011-01-10,2011,FALSE,TRUE,2011-06-22,1,-163,"1.13.75",TRUE
"214","1.13.75.434",286,13,"75",231910.614644,8183231.318468,"752-13",0,0,0,1,17,1,2011,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,8,3,1,NA,2011-01-17,2011-01-17,2011,FALSE,TRUE,2011-06-22,1,-156,"1.13.75",TRUE
"216","1.13.75.435",286,13,"75",231914.758358,8183226.978718,"752-13",1,0,0,1,17,1,2011,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,8,3,1,NA,2011-01-17,2011-01-17,2011,FALSE,TRUE,2011-06-22,1,-156,"1.13.75",TRUE
"233","1.13.75.443",294,13,"75",231886.179002,8183180.54029,"752-13",1,0,0,1,17,1,2011,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,8,3,1,NA,2011-01-17,2011-01-17,2011,FALSE,TRUE,2011-06-22,1,-156,"1.13.75",TRUE
"220","1.13.75.436",336,13,"75",231918.534379,8183220.101467,"752-13",1,0,0,1,1,4,2011,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,8,3,1,NA,2011-04-01,2011-04-01,2011,FALSE,TRUE,2011-06-22,1,-82,"1.13.75",TRUE
"222","1.13.75.437",336,13,"75",231920.666186,8183213.863583,"752-13",1,0,0,1,1,4,2011,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,8,3,1,NA,2011-04-01,2011-04-01,2011,FALSE,TRUE,2011-06-22,1,-82,"1.13.75",TRUE
"224","1.13.75.438",336,13,"75",231927.398307,8183203.42833,"752-13",1,0,0,1,1,4,2011,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,8,3,1,NA,2011-04-01,2011-04-01,2011,FALSE,TRUE,2011-06-22,1,-82,"1.13.75",TRUE
"209","1.13.75.431",294,13,"75",231874.779238,8183215.841428,"752-13",2,0,0,1,9,12,2010,0,1,22,6,2011,TRUE,FALSE,FALSE,FALSE,FALSE,8,3,1,2011-06-22,2010-12-09,2011-06-22,2011,TRUE,TRUE,2011-06-22,0,0,"1.13.75",TRUE
"210","1.13.75.432",294,13,"75",231886.236626,8183217.667955,"752-13",0,0,1,1,6,12,2010,1,1,22,6,2011,TRUE,TRUE,FALSE,TRUE,FALSE,8,3,1,2011-06-22,2010-12-06,2011-06-22,2011,TRUE,TRUE,2011-06-22,0,0,"1.13.75",TRUE
"211","1.13.75.433",294,13,"75",231899.991165,8183221.756691,"752-13",0,0,1,1,6,12,2010,1,1,22,6,2011,TRUE,TRUE,FALSE,TRUE,FALSE,8,3,1,2011-06-22,2010-12-06,2011-06-22,2011,TRUE,TRUE,2011-06-22,0,0,"1.13.75",TRUE
"215","1.13.75.434",294,13,"75",231910.614644,8183231.318468,"752-13",0,0,0,0,0,0,0,0,1,22,6,2011,TRUE,FALSE,FALSE,FALSE,FALSE,8,3,1,2011-06-22,NA,2011-06-22,2011,TRUE,TRUE,2011-06-22,0,0,"1.13.75",TRUE
"217","1.13.75.435",294,13,"75",231914.758358,8183226.978718,"752-13",1,0,0,0,0,0,0,0,1,22,6,2011,TRUE,FALSE,FALSE,FALSE,FALSE,8,3,1,2011-06-22,NA,2011-06-22,2011,TRUE,TRUE,2011-06-22,0,0,"1.13.75",TRUE
"219","1.13.75.436",294,13,"75",231918.534379,8183220.101467,"752-13",1,0,0,0,0,0,0,0,1,22,6,2011,TRUE,FALSE,FALSE,FALSE,FALSE,8,3,1,2011-06-22,NA,2011-06-22,2011,TRUE,TRUE,2011-06-22,0,0,"1.13.75",TRUE
"221","1.13.75.437",294,13,"75",231920.666186,8183213.863583,"752-13",1,0,1,1,13,12,2010,0,1,22,6,2011,TRUE,TRUE,TRUE,FALSE,FALSE,8,3,1,2011-06-22,2010-12-13,2011-06-22,2011,TRUE,TRUE,2011-06-22,0,0,"1.13.75",TRUE
"223","1.13.75.438",294,13,"75",231927.398307,8183203.42833,"752-13",1,0,0,1,13,12,2010,0,1,22,6,2011,TRUE,FALSE,FALSE,FALSE,FALSE,8,3,1,2011-06-22,2010-12-13,2011-06-22,2011,TRUE,TRUE,2011-06-22,0,0,"1.13.75",TRUE
"227","1.13.75.439A",294,13,"75",231920.749696,8183199.298395,"752-13",1,0,0,1,13,12,2010,0,1,22,6,2011,TRUE,FALSE,FALSE,FALSE,FALSE,8,3,1,2011-06-22,2010-12-13,2011-06-22,2011,TRUE,TRUE,2011-06-22,0,0,"1.13.75",TRUE
"206","1.13.75.429",567,13,"75",231852.932927,8183211.340595,"752-13",2,0,0,0,0,0,0,0,1,9,8,2012,TRUE,FALSE,FALSE,FALSE,FALSE,8,4,4,2012-08-09,NA,2012-08-09,2012,TRUE,FALSE,2011-06-22,2,414,"1.13.75",TRUE
"208","1.13.75.430",567,13,"75",231861.861177,8183215.006068,"752-13",2,0,0,0,0,0,0,0,1,13,8,2012,TRUE,FALSE,FALSE,FALSE,FALSE,8,4,4,2012-08-13,NA,2012-08-13,2012,TRUE,FALSE,2011-06-22,2,418,"1.13.75",TRUE
"229","1.13.75.440",294,13,"75",231911.694032,8183196.43345,"752-13",0,0,1,1,14,12,2010,0,1,21,11,2012,TRUE,TRUE,FALSE,TRUE,FALSE,8,4,1,2012-11-21,2010-12-14,2012-11-21,2012,TRUE,TRUE,2011-06-22,0,518,"1.13.75",TRUE
"203","1.13.75.428",294,13,"75",231845.163676,8183208.69179,"752-13",0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,8,3,1,NA,NA,NA,0,FALSE,TRUE,2011-06-22,1,NA,"1.13.75",TRUE
"212","1.13.75.433",332,13,"75",231899.991165,8183221.756691,"752-13",0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,8,-2008,1,NA,NA,NA,0,FALSE,FALSE,2011-06-22,1,NA,"1.13.75",TRUE
"226","1.13.75.439",332,13,"75",231920.749696,8183199.298395,"752-13",0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,8,-2008,1,NA,NA,NA,0,FALSE,FALSE,2011-06-22,1,NA,"1.13.75",TRUE
"235","1.13.75.445",294,13,"75",231868.069123,8183171.781973,"752-13",2,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,8,3,1,NA,NA,NA,0,FALSE,TRUE,2011-06-22,1,NA,"1.13.75",TRUE
"1962","1.7.2.10",290,7,"2",226534.736565,8179792.484283,"7-7",2,0,0,1,7,12,2010,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,4,6,1,NA,2010-12-07,2010-12-07,2010,FALSE,TRUE,2011-06-28,1,-203,"1.7.2",TRUE
"2035","1.7.2.2",290,7,"2",226517.89093,8179815.725599,"7-7",2,0,0,1,7,12,2010,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,4,6,1,NA,2010-12-07,2010-12-07,2010,FALSE,TRUE,2011-06-28,1,-203,"1.7.2",TRUE
"2038","1.7.2.3",290,7,"2",226523.358553,8179823.574746,"7-7",2,0,0,1,7,12,2010,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,4,6,1,NA,2010-12-07,2010-12-07,2010,FALSE,TRUE,2011-06-28,1,-203,"1.7.2",TRUE
"1961","1.7.2.1",290,7,"2",226512.180497,8179806.41323,"7-7",2,0,0,1,15,12,2010,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,4,6,1,NA,2010-12-15,2010-12-15,2010,FALSE,TRUE,2011-06-28,1,-195,"1.7.2",TRUE
"2157","1.7.2.8",290,7,"2",226546.300489,8179807.004139,"7-7",2,0,0,1,15,12,2010,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,4,6,1,NA,2010-12-15,2010-12-15,2010,FALSE,TRUE,2011-06-28,1,-195,"1.7.2",TRUE
"2159","1.7.2.9",290,7,"2",226540.138299,8179800.025052,"7-7",2,0,0,1,15,12,2010,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,4,6,1,NA,2010-12-15,2010-12-15,2010,FALSE,TRUE,2011-06-28,1,-195,"1.7.2",TRUE
"2109","1.7.2.5",296,7,"2",226532.678537,8179837.586595,"7-7",2,0,0,1,17,12,2010,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,4,6,1,NA,2010-12-17,2010-12-17,2010,FALSE,TRUE,2011-06-28,1,-193,"1.7.2",TRUE
"2040","1.7.2.4",296,7,"2",226529.47645,8179831.489792,"7-7",2,0,0,1,10,1,2011,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,4,7,1,NA,2011-01-10,2011-01-10,2011,FALSE,TRUE,2011-06-28,1,-169,"1.7.2",TRUE
"2117","1.7.2.7",296,7,"2",226551.862798,8179814.915567,"7-7",2,1,1,1,15,12,2010,1,1,28,6,2011,TRUE,TRUE,FALSE,FALSE,TRUE,4,7,1,2011-06-28,2010-12-15,2011-06-28,2011,TRUE,TRUE,2011-06-28,0,0,"1.7.2",TRUE
"2158","1.7.2.8",296,7,"2",226546.300489,8179807.004139,"7-7",2,0,0,0,0,0,0,0,1,28,6,2011,TRUE,FALSE,FALSE,FALSE,FALSE,4,7,1,2011-06-28,NA,2011-06-28,2011,TRUE,TRUE,2011-06-28,0,0,"1.7.2",TRUE
"2039","1.7.2.3",296,7,"2",226523.358553,8179823.574746,"7-7",2,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,7,1,NA,NA,NA,0,FALSE,TRUE,2011-06-28,1,NA,"1.7.2",TRUE
"2116","1.7.2.6",296,7,"2",226557.456036,8179823.493243,"7-7",0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,7,1,NA,NA,NA,0,FALSE,TRUE,2011-06-28,1,NA,"1.7.2",TRUE
"106","1.13.56.123",259,13,"56",233938.399271,8182165.122419,"794-13",2,0,0,1,22,9,2010,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,8,2,1,NA,2010-09-22,2010-09-22,2010,FALSE,TRUE,2010-09-22,1,0,"1.13.56",TRUE
"107","1.13.56.124",259,13,"56",233946.097257,8182161.686962,"794-13",2,1,0,1,22,9,2010,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,8,2,1,NA,2010-09-22,2010-09-22,2010,FALSE,TRUE,2010-09-22,1,0,"1.13.56",TRUE
"108","1.13.56.125",259,13,"56",233949.22269,8182147.42307,"794-13",2,0,0,1,22,9,2010,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,8,2,1,NA,2010-09-22,2010-09-22,2010,FALSE,TRUE,2010-09-22,1,0,"1.13.56",TRUE
"110","1.13.56.127",259,13,"56",233966.364115,8182127.362397,"794-13",2,1,0,1,22,9,2010,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,8,2,1,NA,2010-09-22,2010-09-22,2010,FALSE,TRUE,2010-09-22,1,0,"1.13.56",TRUE
"111","1.13.56.128",259,13,"56",233960.597078,8182117.65374,"794-13",2,0,0,1,22,9,2010,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,8,2,1,NA,2010-09-22,2010-09-22,2010,FALSE,TRUE,2010-09-22,1,0,"1.13.56",TRUE
"112","1.13.56.129",259,13,"56",233953.424064,8182121.568367,"794-13",2,1,0,1,22,9,2010,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,8,2,1,NA,2010-09-22,2010-09-22,2010,FALSE,TRUE,2010-09-22,1,0,"1.13.56",TRUE
"114","1.13.56.131",259,13,"56",233938.620659,8182134.111776,"794-13",2,0,0,1,22,9,2010,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,8,2,1,NA,2010-09-22,2010-09-22,2010,FALSE,TRUE,2010-09-22,1,0,"1.13.56",TRUE
"117","1.13.56.134",259,13,"56",233918.530142,8182144.854472,"794-13",0,0,1,1,13,9,2010,1,1,22,9,2010,TRUE,TRUE,FALSE,TRUE,FALSE,8,2,1,2010-09-22,2010-09-13,2010-09-22,2010,TRUE,TRUE,2010-09-22,0,0,"1.13.56",TRUE
"109","1.13.56.126",259,13,"56",233957.806906,8182136.72924,"794-13",2,0,0,1,23,9,2010,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,8,2,1,NA,2010-09-23,2010-09-23,2010,FALSE,TRUE,2010-09-22,1,1,"1.13.56",TRUE
"113","1.13.56.130",259,13,"56",233944.535289,8182127.82513,"794-13",2,1,0,1,23,9,2010,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,8,2,1,NA,2010-09-23,2010-09-23,2010,FALSE,TRUE,2010-09-22,1,1,"1.13.56",TRUE
"115","1.13.56.132",259,13,"56",233932.371119,8182138.995956,"794-13",2,0,0,1,23,9,2010,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,8,2,1,NA,2010-09-23,2010-09-23,2010,FALSE,TRUE,2010-09-22,1,1,"1.13.56",TRUE
"116","1.13.56.133",259,13,"56",233925.838539,8182141.053865,"794-13",2,0,0,1,23,9,2010,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,8,2,1,NA,2010-09-23,2010-09-23,2010,FALSE,TRUE,2010-09-22,1,1,"1.13.56",TRUE
"118","1.13.56.135",259,13,"56",233894.704071,8182127.899065,"795-13",2,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,8,2,1,NA,NA,NA,0,FALSE,FALSE,NA,1,NA,"1.13.56",TRUE
"119","1.13.56.176",0,13,"56",233831.72318,8182045.889464,"798-13",0,0,0,1,9,3,2009,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,8,1,0,NA,2009-03-09,2009-03-09,2009,FALSE,FALSE,NA,1,NA,"1.13.56",TRUE
"121","1.13.56.178",0,13,"56",233838.055434,8182029.905227,"798-13",2,0,0,1,9,3,2009,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,8,1,0,NA,2009-03-09,2009-03-09,2009,FALSE,FALSE,NA,1,NA,"1.13.56",TRUE
"120","1.13.56.177",0,13,"56",233834.729332,8182039.408516,"798-13",2,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,8,2,0,NA,NA,NA,0,FALSE,FALSE,NA,1,NA,"1.13.56",TRUE
"122","1.13.56.179",0,13,"56",233815.448268,8182018.561007,"798-13",0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,8,2,0,NA,NA,NA,0,FALSE,FALSE,NA,1,NA,"1.13.56",TRUE
"599","1.18.4.57",0,18,"4",224732.93638,8180384.166975,"83-18",2,1,0,0,0,0,0,0,1,10,5,2006,TRUE,FALSE,FALSE,FALSE,FALSE,5,1,0,2006-05-10,NA,2006-05-10,2006,TRUE,TRUE,2006-05-10,0,0,"1.18.4",TRUE
"600","1.18.4.58",0,18,"4",224727.96199,8180380.14909,"83-18",2,1,0,0,0,0,0,0,1,10,5,2006,TRUE,FALSE,FALSE,FALSE,FALSE,5,1,0,2006-05-10,NA,2006-05-10,2006,TRUE,TRUE,2006-05-10,0,0,"1.18.4",TRUE
"601","1.18.4.59",0,18,"4",224721.297963,8180377.254234,"83-18",2,1,0,0,0,0,0,0,1,10,5,2006,TRUE,FALSE,FALSE,FALSE,FALSE,5,1,0,2006-05-10,NA,2006-05-10,2006,TRUE,TRUE,2006-05-10,0,0,"1.18.4",TRUE
"597","1.18.4.51",0,18,"4",224707.887696,8180408.199157,"83-18",2,0,0,0,0,0,0,0,1,24,5,2006,TRUE,FALSE,FALSE,FALSE,FALSE,5,1,0,2006-05-24,NA,2006-05-24,2006,TRUE,TRUE,2006-05-10,0,14,"1.18.4",TRUE
"598","1.18.4.52",0,18,"4",224716.655899,8180411.94833,"83-18",2,0,0,0,0,0,0,0,1,24,5,2006,TRUE,FALSE,FALSE,FALSE,FALSE,5,1,0,2006-05-24,NA,2006-05-24,2006,TRUE,TRUE,2006-05-10,0,14,"1.18.4",TRUE
"123","1.13.56.922",625,13,"56",233718.226517,8182241.236798,"847-13",2,0,0,1,22,11,2012,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,8,4,3,NA,2012-11-22,2012-11-22,2012,FALSE,FALSE,NA,1,NA,"1.13.56",TRUE
"602","1.18.4.87",0,18,"4",224696.514709,8180471.323713,"86-18",2,1,0,0,0,0,0,0,1,24,5,2006,TRUE,FALSE,FALSE,FALSE,FALSE,5,1,0,2006-05-24,NA,2006-05-24,2006,TRUE,TRUE,2006-05-24,0,0,"1.18.4",TRUE
"603","1.18.4.88",0,18,"4",224688.83502,8180472.410573,"86-18",0,0,0,0,0,0,0,0,1,24,5,2006,TRUE,FALSE,FALSE,FALSE,FALSE,5,1,0,2006-05-24,NA,2006-05-24,2006,TRUE,TRUE,2006-05-24,0,0,"1.18.4",TRUE
"2028","1.7.2.15",429,7,"2",226579.209561,8179804.096668,"8-7",2,0,0,1,17,10,2011,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,4,7,1,NA,2011-10-17,2011-10-17,2011,FALSE,FALSE,NA,1,NA,"1.7.2",TRUE
"2027","1.7.2.14",429,7,"2",226572.445044,8179799.23627,"8-7",2,0,0,1,19,10,2011,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,4,7,1,NA,2011-10-19,2011-10-19,2011,FALSE,FALSE,NA,1,NA,"1.7.2",TRUE
"2036","1.7.2.21",429,7,"2",226619.584842,8179785.591309,"8-7",2,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,7,1,NA,NA,NA,0,FALSE,FALSE,NA,1,NA,"1.7.2",TRUE
"2037","1.7.2.22",429,7,"2",226612.631558,8179778.526981,"8-7",2,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,7,1,NA,NA,NA,0,FALSE,FALSE,NA,1,NA,"1.7.2",TRUE
"609","1.18.4.93",0,18,"4",224639.387604,8180510.724319,"87-18",2,1,0,0,0,0,0,0,1,10,9,2007,TRUE,FALSE,FALSE,FALSE,FALSE,5,2,0,2007-09-10,NA,2007-09-10,2007,TRUE,TRUE,2007-09-10,0,0,"1.18.4",TRUE
"611","1.18.4.95",248,18,"4",224653.138467,8180507.047527,"87-18",2,0,0,1,9,8,2010,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,5,5,1,NA,2010-08-09,2010-08-09,2010,FALSE,FALSE,2007-09-10,1,1064,"1.18.4",TRUE
"605","1.18.4.90",248,18,"4",224650.268308,8180477.673401,"87-18",2,1,0,1,12,8,2010,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,5,5,1,NA,2010-08-12,2010-08-12,2010,FALSE,FALSE,2007-09-10,1,1067,"1.18.4",TRUE
"613","1.18.4.96",248,18,"4",224658.282788,8180503.679015,"87-18",2,1,0,1,12,8,2010,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,5,5,1,NA,2010-08-12,2010-08-12,2010,FALSE,FALSE,2007-09-10,1,1067,"1.18.4",TRUE
"606","1.18.4.90",279,18,"4",224650.268308,8180477.673401,"87-18",2,1,0,1,17,11,2010,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,5,5,1,NA,2010-11-17,2010-11-17,2010,FALSE,FALSE,2007-09-10,1,1164,"1.18.4",TRUE
"615","1.18.4.96",279,18,"4",224658.282788,8180503.679015,"87-18",2,1,1,1,22,11,2010,1,1,7,12,2010,TRUE,TRUE,FALSE,FALSE,TRUE,5,5,1,2010-12-07,2010-11-22,2010-12-07,2010,TRUE,FALSE,2007-09-10,2,1184,"1.18.4",TRUE
